Source_Object_Type,Source_Object,Azure_PostgreSQL_Object_Type,Azure_PostgreSQL_Object,Status,Action_Required,Error_Message
VIEW,CONTOSO.V_GEN_CTRY_TAX_007,VIEW,contoso.v_gen_ctry_tax_007,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_008,VIEW,contoso.v_gen_ctry_tax_008,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_009,VIEW,contoso.v_gen_ctry_tax_009,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_010,VIEW,contoso.v_gen_ctry_tax_010,Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
VIEW,CONTOSO.V_GEN_CTRY_TAX_011,VIEW,contoso.v_gen_ctry_tax_011,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_012,VIEW,contoso.v_gen_ctry_tax_012,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_013,VIEW,contoso.v_gen_ctry_tax_013,Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
VIEW,CONTOSO.V_GEN_CTRY_TAX_014,VIEW,contoso.v_gen_ctry_tax_014,Converted,no,
VIEW,CONTOSO.V_GEN_CTRY_TAX_015,VIEW,contoso.v_gen_ctry_tax_015,Converted,no,
VIEW,CONTOSO.V_GEN_CTRY_TAX_016,VIEW,contoso.v_gen_ctry_tax_016,Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
VIEW,CONTOSO.V_GEN_CTRY_TAX_017,VIEW,contoso.v_gen_ctry_tax_017,Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
VIEW,CONTOSO.V_GEN_CTRY_TAX_018,VIEW,contoso.v_gen_ctry_tax_018,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_019,VIEW,contoso.v_gen_ctry_tax_019,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_020,VIEW,contoso.v_gen_ctry_tax_020,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_021,VIEW,contoso.v_gen_ctry_tax_021,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_022,VIEW,contoso.v_gen_ctry_tax_022,Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
VIEW,CONTOSO.V_GEN_CTRY_TAX_023,VIEW,contoso.v_gen_ctry_tax_023,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_024,VIEW,contoso.v_gen_ctry_tax_024,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_025,VIEW,contoso.v_gen_ctry_tax_025,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_026,VIEW,contoso.v_gen_ctry_tax_026,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_027,VIEW,contoso.v_gen_ctry_tax_027,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_028,VIEW,contoso.v_gen_ctry_tax_028,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_029,VIEW,contoso.v_gen_ctry_tax_029,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_030,VIEW,contoso.v_gen_ctry_tax_030,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_031,VIEW,contoso.v_gen_ctry_tax_031,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_032,VIEW,contoso.v_gen_ctry_tax_032,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_033,VIEW,contoso.v_gen_ctry_tax_033,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_034,VIEW,contoso.v_gen_ctry_tax_034,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_035,VIEW,contoso.v_gen_ctry_tax_035,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_036,VIEW,contoso.v_gen_ctry_tax_036,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_037,VIEW,contoso.v_gen_ctry_tax_037,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_038,VIEW,contoso.v_gen_ctry_tax_038,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_039,VIEW,contoso.v_gen_ctry_tax_039,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_CTRY_TAX_040,VIEW,contoso.v_gen_ctry_tax_040,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_IFC_EXT_001,VIEW,contoso.v_gen_ifc_ext_001,Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
VIEW,CONTOSO.V_GEN_IFC_EXT_002,VIEW,contoso.v_gen_ifc_ext_002,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_IFC_EXT_003,VIEW,contoso.v_gen_ifc_ext_003,Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
VIEW,CONTOSO.V_GEN_IFC_EXT_004,VIEW,contoso.v_gen_ifc_ext_004,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_IFC_EXT_005,VIEW,contoso.v_gen_ifc_ext_005,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_IFC_EXT_006,VIEW,contoso.v_gen_ifc_ext_006,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_IFC_EXT_007,VIEW,contoso.v_gen_ifc_ext_007,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
VIEW,CONTOSO.V_GEN_IFC_EXT_008,VIEW,contoso.v_gen_ifc_ext_008,Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
